Difficulty, Duration, Deadline, Priority
2,19,15,Low: Level 16
2,20,15,Low: Level 16
2,20,15,Low: Level 16
2,20,15,Low: Level 16
2,20,15,Low: Level 16
2,20,15,Low: Level 16
0,1,14,Low: Level 17
0,1,14,Low: Level 17
0,1,14,Low: Level 17
0,1,14,Low: Level 17
0,1,14,Low: Level 17
0,2,14,Low: Level 17
0,2,14,Low: Level 17
0,2,14,Low: Level 17
0,2,14,Low: Level 17
0,2,14,Low: Level 17
0,3,14,Low: Level 17
0,3,14,Low: Level 17
0,3,14,Low: Level 17
0,3,14,Low: Level 17
0,3,14,Low: Level 17
0,4,14,Low: Level 17
0,4,14,Low: Level 17
0,4,14,Low: Level 17
0,4,14,Low: Level 17
0,4,14,Low: Level 17
0,5,14,Low: Level 17
0,5,14,Low: Level 17
0,5,14,Low: Level 17
0,5,14,Low: Level 17
0,5,14,Low: Level 17
0,6,14,Low: Level 17
0,6,14,Low: Level 17
0,6,14,Low: Level 17
0,6,14,Low: Level 17
0,6,14,Low: Level 17
0,7,14,Low: Level 17
0,7,14,Low: Level 17
0,7,14,Low: Level 17
0,7,14,Low: Level 17
0,7,14,Low: Level 17
0,8,14,Low: Level 17
0,8,14,Low: Level 17
0,8,14,Low: Level 17
0,8,14,Low: Level 17
0,8,14,Low: Level 17
0,9,14,Low: Level 17
0,9,14,Low: Level 17
0,9,14,Low: Level 17
0,9,14,Low: Level 17
0,9,14,Low: Level 17
0,10,14,Low: Level 17
0,10,14,Low: Level 17
0,10,14,Low: Level 17
0,10,14,Low: Level 17
0,10,14,Low: Level 17
0,11,14,Low: Level 17
0,11,14,Low: Level 17
0,11,14,Low: Level 17
0,11,14,Low: Level 17
0,11,14,Low: Level 17
0,12,14,Low: Level 17
0,12,14,Low: Level 17
0,12,14,Low: Level 17
0,12,14,Low: Level 17
0,12,14,Low: Level 17
0,13,14,Low: Level 17
0,13,14,Low: Level 17
0,13,14,Low: Level 17
0,13,14,Low: Level 17
0,13,14,Low: Level 17
0,14,14,Low: Level 17
0,14,14,Low: Level 17
0,14,14,Low: Level 17
0,14,14,Low: Level 17
0,14,14,Low: Level 17
0,15,14,Low: Level 17
0,15,14,Low: Level 17
0,15,14,Low: Level 17
0,15,14,Low: Level 17
0,15,14,Low: Level 17
0,16,14,Low: Level 17
0,16,14,Low: Level 17
0,16,14,Low: Level 17
0,16,14,Low: Level 17
0,16,14,Low: Level 17
0,17,14,Low: Level 17
0,17,14,Low: Level 17
0,17,14,Low: Level 17
0,17,14,Low: Level 17
0,17,14,Low: Level 17
0,18,14,Low: Level 17
0,18,14,Low: Level 17
0,18,14,Low: Level 17
0,18,14,Low: Level 17
0,18,14,Low: Level 17
0,19,14,Low: Level 17
0,19,14,Low: Level 17
0,19,14,Low: Level 17
0,19,14,Low: Level 17
0,19,14,Low: Level 17
0,20,14,Low: Level 17
0,20,14,Low: Level 17
0,20,14,Low: Level 17
0,20,14,Low: Level 17
0,20,14,Low: Level 17
1,1,14,Low: Level 17
1,1,14,Low: Level 17
1,1,14,Low: Level 17
1,1,14,Low: Level 17
1,1,14,Low: Level 17
1,2,14,Low: Level 17
1,2,14,Low: Level 17
1,2,14,Low: Level 17
1,2,14,Low: Level 17
1,2,14,Low: Level 17
1,3,14,Low: Level 17
1,3,14,Low: Level 17
1,3,14,Low: Level 17
1,3,14,Low: Level 17
1,3,14,Low: Level 17
1,4,14,Low: Level 17
1,4,14,Low: Level 17
1,4,14,Low: Level 17
1,4,14,Low: Level 17
1,4,14,Low: Level 17
1,5,14,Low: Level 17
1,5,14,Low: Level 17
1,5,14,Low: Level 17
1,5,14,Low: Level 17
1,5,14,Low: Level 17
1,6,14,Low: Level 17
1,6,14,Low: Level 17
1,6,14,Low: Level 17
1,6,14,Low: Level 17
1,6,14,Low: Level 17
1,7,14,Low: Level 17
1,7,14,Low: Level 17
1,7,14,Low: Level 17
1,7,14,Low: Level 17
1,7,14,Low: Level 17
1,8,14,Low: Level 17
1,8,14,Low: Level 17
1,8,14,Low: Level 17
1,8,14,Low: Level 17
1,8,14,Low: Level 17
1,9,14,Low: Level 17
1,9,14,Low: Level 17
1,9,14,Low: Level 17
1,9,14,Low: Level 17
1,9,14,Low: Level 17
1,10,14,Low: Level 17
1,10,14,Low: Level 17
1,10,14,Low: Level 17
1,10,14,Low: Level 17
1,10,14,Low: Level 17
1,11,14,Low: Level 17
1,11,14,Low: Level 17
1,11,14,Low: Level 17
1,11,14,Low: Level 17
1,11,14,Low: Level 17
1,12,14,Low: Level 17
1,12,14,Low: Level 17
1,12,14,Low: Level 17
1,12,14,Low: Level 17
1,12,14,Low: Level 17
1,13,14,Low: Level 17
1,13,14,Low: Level 17
1,13,14,Low: Level 17
1,13,14,Low: Level 17
1,13,14,Low: Level 17
1,14,14,Low: Level 17
1,14,14,Low: Level 17
1,14,14,Low: Level 17
1,14,14,Low: Level 17
1,14,14,Low: Level 17
1,15,14,Low: Level 17
1,15,14,Low: Level 17
1,15,14,Low: Level 17
1,15,14,Low: Level 17
1,15,14,Low: Level 17
1,16,14,Low: Level 17
1,16,14,Low: Level 17
1,16,14,Low: Level 17
1,16,14,Low: Level 17
1,16,14,Low: Level 17
1,17,14,Low: Level 17
1,17,14,Low: Level 17
1,17,14,Low: Level 17
1,17,14,Low: Level 17
1,17,14,Low: Level 17
1,18,14,Low: Level 17
1,18,14,Low: Level 17
1,18,14,Low: Level 17
1,18,14,Low: Level 17
1,18,14,Low: Level 17
1,19,14,Low: Level 17
1,19,14,Low: Level 17
1,19,14,Low: Level 17
1,19,14,Low: Level 17
1,19,14,Low: Level 17
1,20,14,Low: Level 17
1,20,14,Low: Level 17
1,20,14,Low: Level 17
1,20,14,Low: Level 17
1,20,14,Low: Level 17
2,1,14,Low: Level 17
2,1,14,Low: Level 17
2,1,14,Low: Level 17
2,1,14,Low: Level 17
2,1,14,Low: Level 17
2,2,14,Low: Level 17
2,2,14,Low: Level 17
2,2,14,Low: Level 17
2,2,14,Low: Level 17
2,2,14,Low: Level 17
2,3,14,Low: Level 17
2,3,14,Low: Level 17
2,3,14,Low: Level 17
2,3,14,Low: Level 17
2,3,14,Low: Level 17
2,4,14,Low: Level 17
2,4,14,Low: Level 17
2,4,14,Low: Level 17
2,4,14,Low: Level 17
2,4,14,Low: Level 17
2,5,14,Low: Level 17
2,5,14,Low: Level 17
2,5,14,Low: Level 17
2,5,14,Low: Level 17
2,5,14,Low: Level 17
2,6,14,Low: Level 17
2,6,14,Low: Level 17
2,6,14,Low: Level 17
2,6,14,Low: Level 17
2,6,14,Low: Level 17
2,7,14,Low: Level 17
2,7,14,Low: Level 17
2,7,14,Low: Level 17
2,7,14,Low: Level 17
2,7,14,Low: Level 17
2,8,14,Low: Level 17
2,8,14,Low: Level 17
2,8,14,Low: Level 17
2,8,14,Low: Level 17
2,8,14,Low: Level 17
2,9,14,Low: Level 17
2,9,14,Low: Level 17
2,9,14,Low: Level 17
2,9,14,Low: Level 17
2,9,14,Low: Level 17
2,10,14,Low: Level 17
2,10,14,Low: Level 17
2,10,14,Low: Level 17
2,10,14,Low: Level 17
2,10,14,Low: Level 17
2,11,14,Low: Level 17
2,11,14,Low: Level 17
2,11,14,Low: Level 17
2,11,14,Low: Level 17
2,11,14,Low: Level 17
2,12,14,Low: Level 17
2,12,14,Low: Level 17
2,12,14,Low: Level 17
2,12,14,Low: Level 17
2,12,14,Low: Level 17
2,13,14,Low: Level 17
2,13,14,Low: Level 17
2,13,14,Low: Level 17
2,13,14,Low: Level 17
2,13,14,Low: Level 17
2,14,14,Low: Level 17
2,14,14,Low: Level 17
2,14,14,Low: Level 17
2,14,14,Low: Level 17
2,14,14,Low: Level 17
2,15,14,Low: Level 17
2,15,14,Low: Level 17
2,15,14,Low: Level 17
2,15,14,Low: Level 17
2,15,14,Low: Level 17
2,16,14,Low: Level 17
2,16,14,Low: Level 17
2,16,14,Low: Level 17
2,16,14,Low: Level 17
2,16,14,Low: Level 17
2,17,14,Low: Level 17
2,17,14,Low: Level 17
2,17,14,Low: Level 17
2,17,14,Low: Level 17
2,17,14,Low: Level 17
2,18,14,Low: Level 17
2,18,14,Low: Level 17
2,18,14,Low: Level 17
2,18,14,Low: Level 17
2,18,14,Low: Level 17
2,19,14,Low: Level 17
2,19,14,Low: Level 17
2,19,14,Low: Level 17
2,19,14,Low: Level 17
2,19,14,Low: Level 17
2,20,14,Low: Level 17
2,20,14,Low: Level 17
2,20,14,Low: Level 17
2,20,14,Low: Level 17
2,20,14,Low: Level 17
0,1,13,Low: Level 18
0,1,13,Low: Level 18
0,1,13,Low: Level 18
0,1,13,Low: Level 18
0,1,13,Low: Level 18
0,2,13,Low: Level 18
0,2,13,Low: Level 18
0,2,13,Low: Level 18
0,2,13,Low: Level 18
0,2,13,Low: Level 18
0,3,13,Low: Level 18
0,3,13,Low: Level 18
0,3,13,Low: Level 18
0,3,13,Low: Level 18
0,3,13,Low: Level 18
0,4,13,Low: Level 18
0,4,13,Low: Level 18
0,4,13,Low: Level 18
0,4,13,Low: Level 18
0,4,13,Low: Level 18
0,5,13,Low: Level 18
0,5,13,Low: Level 18
0,5,13,Low: Level 18
0,5,13,Low: Level 18
0,5,13,Low: Level 18
0,6,13,Low: Level 18
0,6,13,Low: Level 18
0,6,13,Low: Level 18
0,6,13,Low: Level 18
0,6,13,Low: Level 18
0,7,13,Low: Level 18
0,7,13,Low: Level 18
0,7,13,Low: Level 18
0,7,13,Low: Level 18
0,7,13,Low: Level 18
0,8,13,Low: Level 18
0,8,13,Low: Level 18
0,8,13,Low: Level 18
0,8,13,Low: Level 18
0,8,13,Low: Level 18
0,9,13,Low: Level 18
0,9,13,Low: Level 18
0,9,13,Low: Level 18
0,9,13,Low: Level 18
0,9,13,Low: Level 18
0,10,13,Low: Level 18
0,10,13,Low: Level 18
0,10,13,Low: Level 18
0,10,13,Low: Level 18
0,10,13,Low: Level 18
0,11,13,Low: Level 18
0,11,13,Low: Level 18
0,11,13,Low: Level 18
0,11,13,Low: Level 18
0,11,13,Low: Level 18
0,12,13,Low: Level 18
0,12,13,Low: Level 18
0,12,13,Low: Level 18
0,12,13,Low: Level 18
0,12,13,Low: Level 18
0,13,13,Low: Level 18
0,13,13,Low: Level 18
0,13,13,Low: Level 18
0,13,13,Low: Level 18
0,13,13,Low: Level 18
0,14,13,Low: Level 18
0,14,13,Low: Level 18
0,14,13,Low: Level 18
0,14,13,Low: Level 18
0,14,13,Low: Level 18
0,15,13,Low: Level 18
0,15,13,Low: Level 18
0,15,13,Low: Level 18
0,15,13,Low: Level 18
0,15,13,Low: Level 18
0,16,13,Low: Level 18
0,16,13,Low: Level 18
0,16,13,Low: Level 18
0,16,13,Low: Level 18
0,16,13,Low: Level 18
0,17,13,Low: Level 18
0,17,13,Low: Level 18
0,17,13,Low: Level 18
0,17,13,Low: Level 18
0,17,13,Low: Level 18
0,18,13,Low: Level 18
0,18,13,Low: Level 18
0,18,13,Low: Level 18
0,18,13,Low: Level 18
0,18,13,Low: Level 18
0,19,13,Low: Level 18
0,19,13,Low: Level 18
0,19,13,Low: Level 18
0,19,13,Low: Level 18
0,19,13,Low: Level 18
0,20,13,Low: Level 18
0,20,13,Low: Level 18
0,20,13,Low: Level 18
0,20,13,Low: Level 18
0,20,13,Low: Level 18
1,1,13,Low: Level 18
1,1,13,Low: Level 18
1,1,13,Low: Level 18
1,1,13,Low: Level 18
1,1,13,Low: Level 18
1,2,13,Low: Level 18
1,2,13,Low: Level 18
1,2,13,Low: Level 18
1,2,13,Low: Level 18
1,2,13,Low: Level 18
1,3,13,Low: Level 18
1,3,13,Low: Level 18
1,3,13,Low: Level 18
1,3,13,Low: Level 18
1,3,13,Low: Level 18
1,4,13,Low: Level 18
1,4,13,Low: Level 18
1,4,13,Low: Level 18
1,4,13,Low: Level 18
1,4,13,Low: Level 18
1,5,13,Low: Level 18
1,5,13,Low: Level 18
1,5,13,Low: Level 18
1,5,13,Low: Level 18
1,5,13,Low: Level 18
1,6,13,Low: Level 18
1,6,13,Low: Level 18
1,6,13,Low: Level 18
1,6,13,Low: Level 18
1,6,13,Low: Level 18
1,7,13,Low: Level 18
1,7,13,Low: Level 18
1,7,13,Low: Level 18
1,7,13,Low: Level 18
1,7,13,Low: Level 18
1,8,13,Low: Level 18
1,8,13,Low: Level 18
1,8,13,Low: Level 18
1,8,13,Low: Level 18
1,8,13,Low: Level 18
1,9,13,Low: Level 18
1,9,13,Low: Level 18
1,9,13,Low: Level 18
1,9,13,Low: Level 18
1,9,13,Low: Level 18
1,10,13,Low: Level 18
1,10,13,Low: Level 18
1,10,13,Low: Level 18
1,10,13,Low: Level 18
1,10,13,Low: Level 18
1,11,13,Low: Level 18
1,11,13,Low: Level 18
1,11,13,Low: Level 18
1,11,13,Low: Level 18
1,11,13,Low: Level 18
1,12,13,Low: Level 18
1,12,13,Low: Level 18
1,12,13,Low: Level 18
1,12,13,Low: Level 18
1,12,13,Low: Level 18
1,13,13,Low: Level 18
1,13,13,Low: Level 18
1,13,13,Low: Level 18
1,13,13,Low: Level 18
1,13,13,Low: Level 18
1,14,13,Low: Level 18
1,14,13,Low: Level 18
1,14,13,Low: Level 18
1,14,13,Low: Level 18
1,14,13,Low: Level 18
1,15,13,Low: Level 18
1,15,13,Low: Level 18
1,15,13,Low: Level 18
1,15,13,Low: Level 18
1,15,13,Low: Level 18
1,16,13,Low: Level 18
1,16,13,Low: Level 18
1,16,13,Low: Level 18
1,16,13,Low: Level 18
1,16,13,Low: Level 18
1,17,13,Low: Level 18
1,17,13,Low: Level 18
1,17,13,Low: Level 18
1,17,13,Low: Level 18
1,17,13,Low: Level 18
1,18,13,Low: Level 18
1,18,13,Low: Level 18
1,18,13,Low: Level 18
1,18,13,Low: Level 18
1,18,13,Low: Level 18
1,19,13,Low: Level 18
1,19,13,Low: Level 18
1,19,13,Low: Level 18
1,19,13,Low: Level 18
1,19,13,Low: Level 18
1,20,13,Low: Level 18
1,20,13,Low: Level 18
1,20,13,Low: Level 18
1,20,13,Low: Level 18
1,20,13,Low: Level 18
2,1,13,Low: Level 18
2,1,13,Low: Level 18
2,1,13,Low: Level 18
2,1,13,Low: Level 18
2,1,13,Low: Level 18
2,2,13,Low: Level 18
2,2,13,Low: Level 18
2,2,13,Low: Level 18
2,2,13,Low: Level 18
2,2,13,Low: Level 18
2,3,13,Low: Level 18
2,3,13,Low: Level 18
2,3,13,Low: Level 18
2,3,13,Low: Level 18
2,3,13,Low: Level 18
2,4,13,Low: Level 18
2,4,13,Low: Level 18
2,4,13,Low: Level 18
2,4,13,Low: Level 18
2,4,13,Low: Level 18
2,5,13,Low: Level 18
2,5,13,Low: Level 18
2,5,13,Low: Level 18
2,5,13,Low: Level 18
2,5,13,Low: Level 18
2,6,13,Low: Level 18
2,6,13,Low: Level 18
2,6,13,Low: Level 18
2,6,13,Low: Level 18
2,6,13,Low: Level 18
2,7,13,Low: Level 18
2,7,13,Low: Level 18
2,7,13,Low: Level 18
2,7,13,Low: Level 18
2,7,13,Low: Level 18
2,8,13,Low: Level 18
2,8,13,Low: Level 18
2,8,13,Low: Level 18
2,8,13,Low: Level 18
2,8,13,Low: Level 18
2,9,13,Low: Level 18
2,9,13,Low: Level 18
2,9,13,Low: Level 18
2,9,13,Low: Level 18
2,9,13,Low: Level 18
2,10,13,Low: Level 18
2,10,13,Low: Level 18
2,10,13,Low: Level 18
2,10,13,Low: Level 18
2,10,13,Low: Level 18
2,11,13,Low: Level 18
2,11,13,Low: Level 18
2,11,13,Low: Level 18
2,11,13,Low: Level 18
2,11,13,Low: Level 18
2,12,13,Low: Level 18
2,12,13,Low: Level 18
2,12,13,Low: Level 18
2,12,13,Low: Level 18
2,12,13,Low: Level 18
2,13,13,Low: Level 18
2,13,13,Low: Level 18
2,13,13,Low: Level 18
2,13,13,Low: Level 18
2,13,13,Low: Level 18
2,14,13,Low: Level 18
2,14,13,Low: Level 18
2,14,13,Low: Level 18
2,14,13,Low: Level 18
2,14,13,Low: Level 18
2,15,13,Low: Level 18
2,15,13,Low: Level 18
2,15,13,Low: Level 18
2,15,13,Low: Level 18
2,15,13,Low: Level 18
2,16,13,Low: Level 18
2,16,13,Low: Level 18
2,16,13,Low: Level 18
2,16,13,Low: Level 18
2,16,13,Low: Level 18
2,17,13,Low: Level 18
2,17,13,Low: Level 18
2,17,13,Low: Level 18
2,17,13,Low: Level 18
2,17,13,Low: Level 18
2,18,13,Low: Level 18
2,18,13,Low: Level 18
2,18,13,Low: Level 18
2,18,13,Low: Level 18
2,18,13,Low: Level 18
2,19,13,Low: Level 18
2,19,13,Low: Level 18
2,19,13,Low: Level 18
2,19,13,Low: Level 18
2,19,13,Low: Level 18
2,20,13,Low: Level 18
2,20,13,Low: Level 18
2,20,13,Low: Level 18
2,20,13,Low: Level 18
2,20,13,Low: Level 18
0,1,12,Low: Level 19
0,1,12,Low: Level 19
0,1,12,Low: Level 19
0,1,12,Low: Level 19
0,1,12,Low: Level 19
0,2,12,Low: Level 19
0,2,12,Low: Level 19
0,2,12,Low: Level 19
0,2,12,Low: Level 19
0,2,12,Low: Level 19
0,3,12,Low: Level 19
0,3,12,Low: Level 19
0,3,12,Low: Level 19
0,3,12,Low: Level 19
0,3,12,Low: Level 19
0,4,12,Low: Level 19
0,4,12,Low: Level 19
0,4,12,Low: Level 19
0,4,12,Low: Level 19
0,4,12,Low: Level 19
0,5,12,Low: Level 19
0,5,12,Low: Level 19
0,5,12,Low: Level 19
0,5,12,Low: Level 19
0,5,12,Low: Level 19
0,6,12,Low: Level 19
0,6,12,Low: Level 19
0,6,12,Low: Level 19
0,6,12,Low: Level 19
0,6,12,Low: Level 19
0,7,12,Low: Level 19
0,7,12,Low: Level 19
0,7,12,Low: Level 19
0,7,12,Low: Level 19
0,7,12,Low: Level 19
0,8,12,Low: Level 19
0,8,12,Low: Level 19
0,8,12,Low: Level 19
0,8,12,Low: Level 19
0,8,12,Low: Level 19
0,9,12,Low: Level 19
0,9,12,Low: Level 19
0,9,12,Low: Level 19
0,9,12,Low: Level 19
0,9,12,Low: Level 19
0,10,12,Low: Level 19
0,10,12,Low: Level 19
0,10,12,Low: Level 19
0,10,12,Low: Level 19
0,10,12,Low: Level 19
0,11,12,Low: Level 19
0,11,12,Low: Level 19
0,11,12,Low: Level 19
0,11,12,Low: Level 19
0,11,12,Low: Level 19
0,12,12,Low: Level 19
0,12,12,Low: Level 19
0,12,12,Low: Level 19
0,12,12,Low: Level 19
0,12,12,Low: Level 19
0,13,12,Low: Level 19
0,13,12,Low: Level 19
0,13,12,Low: Level 19
0,13,12,Low: Level 19
0,13,12,Low: Level 19
0,14,12,Low: Level 19
0,14,12,Low: Level 19
0,14,12,Low: Level 19
0,14,12,Low: Level 19
0,14,12,Low: Level 19
0,15,12,Low: Level 19
0,15,12,Low: Level 19
0,15,12,Low: Level 19
0,15,12,Low: Level 19
0,15,12,Low: Level 19
0,16,12,Low: Level 19
0,16,12,Low: Level 19
0,16,12,Low: Level 19
0,16,12,Low: Level 19
0,16,12,Low: Level 19
0,17,12,Low: Level 19
0,17,12,Low: Level 19
0,17,12,Low: Level 19
0,17,12,Low: Level 19
0,17,12,Low: Level 19
0,18,12,Low: Level 19
0,18,12,Low: Level 19
0,18,12,Low: Level 19
0,18,12,Low: Level 19
0,18,12,Low: Level 19
0,19,12,Low: Level 19
0,19,12,Low: Level 19
0,19,12,Low: Level 19
0,19,12,Low: Level 19
0,19,12,Low: Level 19
0,20,12,Low: Level 19
0,20,12,Low: Level 19
0,20,12,Low: Level 19
0,20,12,Low: Level 19
0,20,12,Low: Level 19
1,1,12,Low: Level 19
1,1,12,Low: Level 19
1,1,12,Low: Level 19
1,1,12,Low: Level 19
1,1,12,Low: Level 19
1,2,12,Low: Level 19
1,2,12,Low: Level 19
1,2,12,Low: Level 19
1,2,12,Low: Level 19
1,2,12,Low: Level 19
1,3,12,Low: Level 19
1,3,12,Low: Level 19
1,3,12,Low: Level 19
1,3,12,Low: Level 19
1,3,12,Low: Level 19
1,4,12,Low: Level 19
1,4,12,Low: Level 19
1,4,12,Low: Level 19
1,4,12,Low: Level 19
1,4,12,Low: Level 19
1,5,12,Low: Level 19
1,5,12,Low: Level 19
1,5,12,Low: Level 19
1,5,12,Low: Level 19
1,5,12,Low: Level 19
1,6,12,Low: Level 19
1,6,12,Low: Level 19
1,6,12,Low: Level 19
1,6,12,Low: Level 19
1,6,12,Low: Level 19
1,7,12,Low: Level 19
1,7,12,Low: Level 19
1,7,12,Low: Level 19
1,7,12,Low: Level 19
1,7,12,Low: Level 19
1,8,12,Low: Level 19
1,8,12,Low: Level 19
1,8,12,Low: Level 19
1,8,12,Low: Level 19
1,8,12,Low: Level 19
1,9,12,Low: Level 19
1,9,12,Low: Level 19
1,9,12,Low: Level 19
1,9,12,Low: Level 19
1,9,12,Low: Level 19
1,10,12,Low: Level 19
1,10,12,Low: Level 19
1,10,12,Low: Level 19
1,10,12,Low: Level 19
1,10,12,Low: Level 19
1,11,12,Low: Level 19
1,11,12,Low: Level 19
1,11,12,Low: Level 19
1,11,12,Low: Level 19
1,11,12,Low: Level 19
1,12,12,Low: Level 19
1,12,12,Low: Level 19
1,12,12,Low: Level 19
1,12,12,Low: Level 19
1,12,12,Low: Level 19
1,13,12,Low: Level 19
1,13,12,Low: Level 19
1,13,12,Low: Level 19
1,13,12,Low: Level 19
1,13,12,Low: Level 19
1,14,12,Low: Level 19
1,14,12,Low: Level 19
1,14,12,Low: Level 19
1,14,12,Low: Level 19
1,14,12,Low: Level 19
1,15,12,Low: Level 19
1,15,12,Low: Level 19
1,15,12,Low: Level 19
1,15,12,Low: Level 19
1,15,12,Low: Level 19
1,16,12,Low: Level 19
1,16,12,Low: Level 19
1,16,12,Low: Level 19
1,16,12,Low: Level 19
1,16,12,Low: Level 19
1,17,12,Low: Level 19
1,17,12,Low: Level 19
1,17,12,Low: Level 19
1,17,12,Low: Level 19
1,17,12,Low: Level 19
1,18,12,Low: Level 19
1,18,12,Low: Level 19
1,18,12,Low: Level 19
1,18,12,Low: Level 19
1,18,12,Low: Level 19
1,19,12,Low: Level 19
1,19,12,Low: Level 19
1,19,12,Low: Level 19
1,19,12,Low: Level 19
1,19,12,Low: Level 19
1,20,12,Low: Level 19
1,20,12,Low: Level 19
1,20,12,Low: Level 19
1,20,12,Low: Level 19
1,20,12,Low: Level 19
2,1,12,Low: Level 19
2,1,12,Low: Level 19
2,1,12,Low: Level 19
2,1,12,Low: Level 19
2,1,12,Low: Level 19
2,2,12,Low: Level 19
2,2,12,Low: Level 19
2,2,12,Low: Level 19
2,2,12,Low: Level 19
2,2,12,Low: Level 19
2,3,12,Low: Level 19
2,3,12,Low: Level 19
2,3,12,Low: Level 19
2,3,12,Low: Level 19
2,3,12,Low: Level 19
2,4,12,Low: Level 19
2,4,12,Low: Level 19
2,4,12,Low: Level 19
2,4,12,Low: Level 19
2,4,12,Low: Level 19
2,5,12,Low: Level 19
2,5,12,Low: Level 19
2,5,12,Low: Level 19
2,5,12,Low: Level 19
2,5,12,Low: Level 19
2,6,12,Low: Level 19
2,6,12,Low: Level 19
2,6,12,Low: Level 19
2,6,12,Low: Level 19
2,6,12,Low: Level 19
2,7,12,Low: Level 19
2,7,12,Low: Level 19
2,7,12,Low: Level 19
2,7,12,Low: Level 19
2,7,12,Low: Level 19
2,8,12,Low: Level 19
2,8,12,Low: Level 19
2,8,12,Low: Level 19
2,8,12,Low: Level 19
2,8,12,Low: Level 19
2,9,12,Low: Level 19
2,9,12,Low: Level 19
2,9,12,Low: Level 19
2,9,12,Low: Level 19
2,9,12,Low: Level 19
2,10,12,Low: Level 19
2,10,12,Low: Level 19
2,10,12,Low: Level 19
2,10,12,Low: Level 19
2,10,12,Low: Level 19
2,11,12,Low: Level 19
2,11,12,Low: Level 19
2,11,12,Low: Level 19
2,11,12,Low: Level 19
2,11,12,Low: Level 19
2,12,12,Low: Level 19
2,12,12,Low: Level 19
2,12,12,Low: Level 19
2,12,12,Low: Level 19
2,12,12,Low: Level 19
2,13,12,Low: Level 19
2,13,12,Low: Level 19
2,13,12,Low: Level 19
2,13,12,Low: Level 19
2,13,12,Low: Level 19
2,14,12,Low: Level 19
2,14,12,Low: Level 19
2,14,12,Low: Level 19
2,14,12,Low: Level 19
2,14,12,Low: Level 19
2,15,12,Low: Level 19
2,15,12,Low: Level 19
2,15,12,Low: Level 19
2,15,12,Low: Level 19
2,15,12,Low: Level 19
2,16,12,Low: Level 19
2,16,12,Low: Level 19
2,16,12,Low: Level 19
2,16,12,Low: Level 19
2,16,12,Low: Level 19
2,17,12,Low: Level 19
2,17,12,Low: Level 19
2,17,12,Low: Level 19
2,17,12,Low: Level 19
2,17,12,Low: Level 19
2,18,12,Low: Level 19
2,18,12,Low: Level 19
2,18,12,Low: Level 19
2,18,12,Low: Level 19
2,18,12,Low: Level 19
2,19,12,Low: Level 19
2,19,12,Low: Level 19
2,19,12,Low: Level 19
2,19,12,Low: Level 19
2,19,12,Low: Level 19
2,20,12,Low: Level 19
2,20,12,Low: Level 19
2,20,12,Low: Level 19
2,20,12,Low: Level 19
2,20,12,Low: Level 19
0,1,11,Low: Level 20
0,1,11,Low: Level 20
0,1,11,Low: Level 20
0,1,11,Low: Level 20
0,1,11,Low: Level 20
0,2,11,Low: Level 20
0,2,11,Low: Level 20
0,2,11,Low: Level 20
0,2,11,Low: Level 20
0,2,11,Low: Level 20
0,3,11,Low: Level 20
0,3,11,Low: Level 20
0,3,11,Low: Level 20
0,3,11,Low: Level 20
0,3,11,Low: Level 20
0,4,11,Low: Level 20
0,4,11,Low: Level 20
0,4,11,Low: Level 20
0,4,11,Low: Level 20
0,4,11,Low: Level 20
0,5,11,Low: Level 20
0,5,11,Low: Level 20
0,5,11,Low: Level 20
0,5,11,Low: Level 20
0,5,11,Low: Level 20
0,6,11,Low: Level 20
0,6,11,Low: Level 20
0,6,11,Low: Level 20
0,6,11,Low: Level 20
0,6,11,Low: Level 20
0,7,11,Low: Level 20
0,7,11,Low: Level 20
0,7,11,Low: Level 20
0,7,11,Low: Level 20
0,7,11,Low: Level 20
0,8,11,Low: Level 20
0,8,11,Low: Level 20
0,8,11,Low: Level 20
0,8,11,Low: Level 20
0,8,11,Low: Level 20
0,9,11,Low: Level 20
0,9,11,Low: Level 20
0,9,11,Low: Level 20
0,9,11,Low: Level 20
0,9,11,Low: Level 20
0,10,11,Low: Level 20
0,10,11,Low: Level 20
0,10,11,Low: Level 20
0,10,11,Low: Level 20
0,10,11,Low: Level 20
0,11,11,Low: Level 20
0,11,11,Low: Level 20
0,11,11,Low: Level 20
0,11,11,Low: Level 20
0,11,11,Low: Level 20
0,12,11,Low: Level 20
0,12,11,Low: Level 20
0,12,11,Low: Level 20
0,12,11,Low: Level 20
0,12,11,Low: Level 20
0,13,11,Low: Level 20
0,13,11,Low: Level 20
0,13,11,Low: Level 20
0,13,11,Low: Level 20
0,13,11,Low: Level 20
0,14,11,Low: Level 20
0,14,11,Low: Level 20
0,14,11,Low: Level 20
0,14,11,Low: Level 20
0,14,11,Low: Level 20
0,15,11,Low: Level 20
0,15,11,Low: Level 20
0,15,11,Low: Level 20
0,15,11,Low: Level 20
0,15,11,Low: Level 20
0,16,11,Low: Level 20
0,16,11,Low: Level 20
0,16,11,Low: Level 20
0,16,11,Low: Level 20
0,16,11,Low: Level 20
0,17,11,Low: Level 20
0,17,11,Low: Level 20
0,17,11,Low: Level 20
0,17,11,Low: Level 20
0,17,11,Low: Level 20
0,18,11,Low: Level 20
0,18,11,Low: Level 20
0,18,11,Low: Level 20
0,18,11,Low: Level 20
0,18,11,Low: Level 20
0,19,11,Low: Level 20
0,19,11,Low: Level 20
